codice_istat,lat,lon
074008,40.518522,17.575980
074009,40.577340,17.709159
074010,40.533713,17.809540
074011,40.502900,17.665303
074012,40.714249,17.528657
074013,40.454290,17.897634
074014,40.608559,17.634801
074015,40.421651,17.819891
074016,40.512527,18.007954
074017,40.635178,17.709294
074018,40.499394,18.057585
074019,40.487470,17.743240
074020,40.557507,17.477073
075002,39.890852,18.330350
075003,40.047339,18.061779
075004,39.935961,18.085005
075005,39.981223,18.367339
075006,40.134375,18.131781
075007,40.337271,18.069554
075008,40.148837,18.356501
075009,40.051101,18.299371
075010,40.248713,18.292905
075011,40.418024,17.995195
075012,40.164052,18.399109
075013,40.257201,18.243807
075014,40.348476,18.034581
075015,40.214040,18.349465
075016,40.015734,18.159110
075017,40.277446,18.265036
075018,40.174535,18.308635
075019,39.825612,18.344913
075020,40.302066,18.195897
075021,40.078873,18.174284
075022,40.275677,18.041086
075023,40.157272,18.252243
075024,39.884150,18.384181
075025,40.153748,18.320494
075026,40.102605,18.198641
075027,39.999072,18.392256
075028,39.842812,18.371670
075029,40.196805,18.140389
075030,40.142056,18.061584
075031,40.040804,18.004941
075032,40.106179,18.384178
075033,40.133344,18.434968
075034,40.418244,17.925970
075035,40.407358,18.160414
075036,40.281619,18.136864
075037,40.293443,17.973568
075038,40.317680,18.235872
075039,40.113410,18.286745
075040,40.203756,18.291261
075041,40.239311,18.260347
075042,40.025069,18.119502
075043,40.266369,18.386613
075044,39.979474,18.116603
075045,40.135633,18.275996
075046,39.968399,18.311207
075047,40.080113,18.416270
075048,40.311459,18.091696
075049,39.987732,18.314643
075050,39.855719,18.306104
075051,40.111709,18.343505
075052,40.236077,17.957416
075053,40.098340,18.123432
075054,40.022350,18.317107
075055,40.370541,18.043345
075056,40.027717,18.398602
075057,40.158400,18.462666
075058,40.128968,18.382046
075059,40.058364,18.107024
075060,39.826801,18.317941
075061,40.059609,18.392789
075063,39.962224,18.073848
075064,39.982823,18.253470
075065,40.379228,17.888422
075066,39.863339,18.272724
075067,40.094488,18.356169
075068,40.299379,18.160289
075069,40.266074,18.187742
075070,40.100593,18.051790
075071,40.300849,18.110179
075072,40.057417,18.446767
075073,40.074592,18.269748
075074,40.127055,18.107573
075075,40.148656,18.199911
075076,40.201381,18.198973
075077,39.939619,18.288816
075078,40.019376,18.363417
075079,40.462469,18.042027
075080,40.230852,18.221596
075081,40.033183,18.250083
075082,40.020421,18.337629
075083,40.421209,18.134215
075084,39.952566,18.217146
075085,39.986912,18.075585
075086,39.902356,18.373174
075087,40.428704,18.074499
075088,39.938625,18.356609
075089,40.076650,18.095593
075090,39.905847,18.161262
075091,40.113077,18.461054
075092,40.343295,17.921174
075093,40.325703,18.296299
075094,40.199689,18.253105
075095,40.042603,18.312204
075096,40.006944,18.416420
075097,40.277151,17.851177
075098,39.886871,18.238188
076001,40.533265,15.795766
076002,40.803572,15.931566
076003,40.599106,16.044078
076004,40.526773,15.906780
076005,40.307544,16.063945
076006,40.868609,15.631338
076007,40.768525,15.756862
076008,40.662441,15.520792
076009,40.889779,16.033219
076010,40.693836,15.605394
076011,40.955395,15.696363
076012,40.748329,15.605291
076013,40.482315,15.603943
076014,40.601277,15.925055
076015,40.459280,15.867091
076016,40.152234,16.144060
076017,40.568841,16.077314
076018,40.726753,15.920388
076019,40.135297,16.083142
076020,40.015927,16.354472
076021,40.796185,15.439156
076022,40.010313,16.010156
076023,40.028210,15.966000
076024,40.524076,16.019908
076025,40.165972,15.972631
076026,40.181917,16.170795
076027,40.035819,16.374218
076028,40.063103,16.189687
076029,40.398067,16.029349
076030,40.071948,16.094919
076031,40.041931,16.152925
076032,40.829902,15.749374
076033,40.852270,15.853568
076034,40.054748,16.212511
076035,40.298035,16.139171
076036,40.838122,16.098206
076037,40.293230,15.880203
076038,40.353515,16.111927
076039,40.154618,15.781203
076040,40.080529,16.004001
076041,40.452597,15.978690
076042,40.074212,15.898343
076043,41.079995,15.857280
076044,39.996265,15.725516
076045,40.421260,15.738412
076046,40.376210,15.818664
076047,40.920547,15.859110
076048,41.031398,15.615028
076049,40.308600,16.167114
076050,40.219386,15.853534
076051,41.033889,15.967588
076052,40.311092,15.998979
076053,40.743732,15.460032
076054,40.082058,15.811329
076055,40.110579,16.324773
076056,40.766427,16.046579
076057,40.914868,15.942110
076058,40.847064,15.404336
076059,40.641071,15.637374
076060,40.755569,15.856620
076061,40.493350,16.087662
076062,40.573508,15.786749
076063,40.658843,15.802838
076064,40.981330,15.709780
076065,40.856275,15.492687
076066,40.927127,15.616283
076067,40.886771,15.730895
076068,40.080000,15.729391
076069,40.231766,16.195452
076070,39.931652,16.056120
076071,40.701990,15.694594
076072,40.883190,15.542270
076073,40.680559,16.077939
076074,40.209250,16.079310
076075,40.053285,16.277216
076076,40.822122,15.601988
076077,40.248736,16.053931
076078,40.024632,16.157744
076079,40.543675,15.573255
076080,40.246756,16.309198
076081,40.225463,15.913038
076082,40.488721,15.694176
076083,40.541937,15.625718
076084,40.591423,15.588912
076085,40.154559,16.309687
076086,40.241543,15.959018
076087,40.131016,16.156450
076088,39.953151,16.283261
076089,40.574125,15.679771
076090,40.705695,16.053911
076091,40.316227,15.780368
076092,40.013880,15.777660
076093,40.569977,15.980868
076094,40.673217,15.926658
076095,41.002047,15.852622
076096,40.605780,15.531736
076097,39.980977,16.113110
076098,40.358911,15.917842
076099,40.915251,15.751315
076100,40.370822,15.740620
077001,40.491486,16.140923
077002,40.306236,16.239485
077003,40.406499,16.737900
077004,40.582825,16.198906
077005,40.426785,16.150876
077006,40.204447,16.407461
077007,40.364497,16.442757
077008,40.471849,16.439624
077009,40.567893,16.243660
077010,40.384602,16.154364
077011,40.640123,16.288457
077012,40.642729,16.367650
077013,40.737341,16.240163
077014,40.673877,16.574697
077015,40.576739,16.517460
077016,40.290293,16.580201
077017,40.486777,16.661590
077018,40.144779,16.571952
077019,40.525073,16.190833
077020,40.386983,16.638967
077021,40.196520,16.676044
077022,40.477734,16.562414
077023,40.165459,16.573844
077024,40.537871,16.313135
077025,40.105109,16.388968
077026,40.474748,16.293221
077027,40.356351,16.323820
077028,40.653595,16.166775
077029,40.250900,16.521373
077030,40.161949,16.453215
077031,40.247064,16.693897
078001,39.728955,16.085081
078002,39.488673,15.988652
078003,39.493612,16.434859
078004,39.111940,16.164962
078005,39.916599,15.849890
078006,39.929011,16.485517
078007,39.966013,16.389457
078008,39.125766,16.256111
078009,39.687502,16.189079
078010,39.100821,16.098435
078011,39.960470,16.566065
078012,39.216886,16.465324
078013,39.179470,16.105602
078014,39.169580,16.283122
078015,39.637868,15.885241
078016,39.096803,16.438355
078017,39.529838,16.274537
078018,39.391415,16.728086
078019,39.576172,15.919447
078020,39.679696,15.896979
078021,39.554725,16.785905
078022,39.518157,16.765227
078023,39.399988,16.827762
078024,40.086277,16.508870
078025,39.485654,16.949041
078026,39.246682,16.209923
078027,39.149735,16.334114
078029,39.758454,16.391250
078030,39.361338,16.283720
078031,39.316135,16.209855
078032,40.001807,16.446047
078033,39.821132,16.233259
078034,39.366630,16.417905
078035,39.218058,16.348433
078036,39.857563,16.357777
078037,39.280846,16.156285
078038,39.554152,16.174219
078039,39.513425,16.135298
078040,39.533596,15.970309
078041,39.842887,16.318691
078042,39.075983,16.148784
078043,39.123954,16.447577
078045,39.277941,16.272893
078046,39.520861,16.717081
078047,39.586884,16.779776
078048,39.696002,15.816381
078049,39.236047,16.237230
078050,39.208328,16.206282
078051,39.563785,16.056244
078052,39.277241,16.104686
078053,39.222487,16.329358
078054,39.721141,16.186065
078055,39.239795,16.105107
078056,39.810181,16.382402
078057,39.839956,16.277541
078058,39.435111,16.045288
078059,39.133715,16.223186
078060,39.725498,15.902766
078061,39.482490,16.009087
078062,39.162004,16.153461
078063,39.969232,15.953086
078064,39.932518,15.956453
078065,39.330216,16.323735
078066,39.449655,16.168435
078067,39.207082,16.088453
078068,39.450615,16.612598
078069,39.752108,16.092510
078070,39.443315,16.294784
078071,39.704017,15.890092
078072,39.166798,16.250206
078073,39.607631,16.060502
078074,39.500293,16.848030
078075,39.205641,16.317244
078076,39.309911,16.168986
078077,39.295364,16.153800
078078,39.158185,16.342898
078079,39.261640,16.178672
078080,39.534124,16.144306
078081,39.394546,16.166377
078082,40.050709,16.554865
078083,39.861991,16.113215
078084,39.877648,15.981724
078085,39.652184,16.031570
078086,40.105237,16.461355
078087,40.041891,16.459812
078088,39.797550,15.935579
078089,39.529718,16.689043
078090,39.078338,16.458422
078091,39.371746,16.064430
078092,39.869845,15.896499
078093,39.159263,16.461711
078094,39.212450,16.273002
078096,39.109602,16.323406
078097,39.233943,16.313962
078098,39.258656,16.342054
078099,39.498468,16.793212
078100,39.898604,16.419246
078101,39.887735,15.802445
078102,39.345746,16.208351
078103,40.094194,16.578257
078104,39.638466,16.181245
078105,39.177754,16.403415
078106,39.397936,16.318262
078107,39.989030,16.596076
078109,39.459172,16.093852
078110,39.314919,16.325814
078111,39.801292,16.182074
078112,39.425692,16.118611
078113,39.601639,16.419796
078114,39.601582,16.372661
078115,39.711005,16.033913
078116,39.335575,16.132761
078117,39.615301,15.906210
078118,39.611951,16.466864
078119,39.268830,16.631451
078120,39.902322,16.308736
078121,39.680174,16.270893
078122,39.304309,16.087604
078123,39.579689,16.167230
078124,39.482435,16.129001
078125,39.847871,15.790025
078126,39.112286,16.107235
078127,39.356436,16.346087
078128,39.664889,16.050539
078129,39.591095,16.086014
078130,39.829583,15.850807
078131,39.628606,15.970291
078132,39.746589,15.843996
078133,39.575032,16.300648
078134,39.197896,16.369610
078135,39.370260,16.150264
078136,39.773255,16.134607
078137,39.447656,16.896413
078138,39.812331,15.802586
078139,39.125334,16.321840
078140,39.085353,16.125930
078142,39.688325,16.312312
078143,39.338608,16.463723
078145,39.619969,16.265974
078146,39.667282,16.363419
078147,39.461768,16.956973
078148,39.506953,16.182088
078149,39.964064,15.825940
078150,39.877130,16.523123
078152,39.589076,16.437978
078153,39.763801,15.951957
078154,39.831540,16.469443
078155,39.314875,16.271712
078156,39.303997,16.478403
078157,39.617961,16.518580
079002,39.043852,16.603201
079003,38.788738,16.433628
079004,38.952544,16.451999
079005,38.990720,16.802726
079007,38.681335,16.437922
079008,38.571455,16.502513
079009,38.979072,16.856930
079011,38.822921,16.547460
079012,38.943082,16.853602
079017,38.878053,16.510705
079018,38.639731,16.407779
079020,39.048122,16.447287
079023,38.891916,16.599529
079024,38.733718,16.393051
079025,38.742196,16.428551
079027,39.015562,16.754003
079029,38.694366,16.399673
079030,39.025189,16.471689
079033,39.037136,16.270882
079034,38.831533,16.409724
079036,38.958645,16.775854
079039,38.825901,16.288349
079042,38.643927,16.488506
079043,39.044029,16.366240
079047,38.994132,16.167893
079048,38.945031,16.371664
079052,38.999911,16.562112
079055,38.672621,16.456631
079056,38.742152,16.496166
079058,38.988228,16.512858
079059,38.804679,16.427973
079060,38.962611,16.192208
079061,38.509031,16.486455
079063,38.590031,16.496177
079065,38.818626,16.364388
079068,39.036342,16.631861
079069,38.875921,16.393539
079071,39.012591,16.859237
079072,38.913193,16.469209
079073,39.077578,16.243328
079074,39.060389,16.219735
079077,38.971727,16.469346
079080,38.751295,16.523725
079081,38.724030,16.502988
079083,39.093642,16.297780
079087,39.040478,16.164606
079088,38.726981,16.417746
079089,38.754998,16.474812
079092,38.979201,16.578993
079094,38.700512,16.478508
079095,39.062187,16.733296
079096,38.934171,16.395989
079099,39.015615,16.320942
079108,38.847863,16.506539
079110,39.059812,16.185869
079114,38.851268,16.325333
079115,39.001013,16.459944
079116,38.617353,16.476594
079117,38.531472,16.521274
079118,38.607902,16.500428
079122,38.711940,16.383833
079123,38.658071,16.472417
079126,38.972003,16.635545
079127,38.916112,16.737966
079129,38.980567,16.399636
079130,39.002948,16.714540
079131,38.899778,16.519121
079133,38.902348,16.660803
079134,39.043922,16.519073
079137,38.686279,16.535154
079138,39.068611,16.398936
079139,38.922156,16.693660
079142,38.790948,16.525382
079143,38.766494,16.547995
079146,39.112288,16.585623
079147,38.927562,16.524103
079148,38.660111,16.354553
079151,38.768453,16.429145
079157,39.045650,16.661088
079160,38.959149,16.284141
080001,38.075773,15.981694
080002,38.300902,16.234775
080003,38.440501,16.073769
080004,38.277011,16.160682
080005,38.198638,16.160133
080006,38.063458,15.826832
080007,38.279943,15.818846
080008,38.170702,16.135191
080009,38.060462,16.130149
080010,38.506568,16.431709
080011,38.004550,15.954495
080012,38.151433,16.155967
080013,37.947043,15.951699
080014,37.980828,16.068103
080015,38.018232,16.067017
080016,38.190590,15.729743
080017,38.425666,16.522217
080018,38.215524,15.666320
080019,38.517577,16.025024
080020,38.322157,16.179883
080021,38.061947,16.102714
080022,38.097227,15.808070
080023,38.185187,16.067281
080024,38.119635,16.096432
080025,38.407927,16.403573
080026,38.260868,16.129409
080027,38.415760,16.129153
080028,38.370951,16.063369
080029,37.985703,15.873098
080030,38.244669,15.911483
080031,38.226019,15.921960
080032,38.472022,16.055523
080033,38.029538,16.105161
080034,38.214021,15.696528
080035,38.463945,16.181550
080036,38.287677,16.188405
080037,38.433971,16.150432
080038,38.427824,15.923431
080039,38.355094,16.316817
080040,38.369132,16.277673
080041,38.191475,15.762000
080042,38.493625,16.077810
080043,38.240678,16.228130
080044,38.379821,16.214814
080045,38.314975,16.329416
080046,38.445991,16.098092
080047,38.388227,16.294493
080048,38.291015,15.866346
080049,38.445353,16.045115
080050,37.949637,15.772472
080051,38.309883,16.063575
080052,38.450007,16.552059
080053,37.987462,15.746723
080054,38.001799,15.706402
080055,38.302372,15.965763
080056,37.960596,16.006688
080057,38.383482,15.879037
080058,38.469854,16.429568
080059,38.427168,16.436752
080060,38.223606,16.070429
080061,38.411885,16.061494
080062,38.221130,16.209295
080063,38.104810,15.717546
080064,38.403615,16.511261
080065,38.411916,15.960390
080066,38.088126,15.887258
080067,38.367028,16.357447
080068,38.063783,15.886463
080069,38.478034,15.989498
080070,38.103786,15.991823
080071,38.370234,16.120126
080072,38.400439,16.284312
080073,38.011970,15.835007
080074,38.147442,16.029651
080075,38.496315,16.175450
080076,38.304151,15.901011
080077,38.201180,15.786287
080078,38.248419,15.965156
080079,38.074300,16.055885
080080,38.179070,15.766427
080081,38.237775,15.848899
080082,38.217453,16.200901
080083,38.176393,15.810501
080084,38.233547,15.948334
080085,38.222921,15.796016
080086,38.342383,15.877318
080087,38.526051,16.100530
080088,38.289140,16.277218
080089,38.252080,15.891305
080090,38.003754,16.044472
080091,38.389122,16.484203
080092,38.484249,16.462239
080093,38.369543,15.994976
080094,38.329628,16.014553
080095,38.299889,16.005462
080096,38.228127,15.669266
080097,38.478996,15.930775
081001,37.958352,12.979922
081002,37.993188,12.735674
081003,37.896780,12.886335
081004,37.614701,12.719667
081005,38.025591,12.809278
081006,37.668715,12.826825
081007,38.074849,12.718724
081008,38.011994,12.616493
081009,37.956150,12.272148
081010,37.808097,12.922909
081011,37.842667,12.514465
081012,37.699669,12.645997
081013,37.958132,12.582892
081014,36.790172,11.982727
081015,37.714684,12.877254
081016,37.790650,13.059475
081017,37.767670,12.983883
081018,37.825393,12.785514
081019,37.791283,12.868704
081020,38.143499,12.750846
081021,37.946483,12.622832
081022,38.027432,12.639195
081023,37.862592,12.832711
081024,37.711480,12.513605
081025,37.917360,12.535500
082001,37.766756,13.732070
082002,37.676979,14.123290
082003,37.859821,13.779043
082004,38.018333,13.561847
082005,38.033750,13.316271
082006,38.075898,13.494981
082007,38.051255,13.016143
082008,37.932890,13.533556
082009,38.043866,13.389764
082010,37.727445,13.211084
082011,37.973444,13.479788
082012,37.696749,14.121791
082013,38.040493,13.160568
082014,37.879994,13.671243
082015,37.787158,13.908553
082016,37.812171,13.511916
082017,37.982785,13.865497
082018,37.750193,13.258082
082019,37.896483,13.088453
082020,38.165089,13.241043
082021,38.135650,13.162993
082022,37.936820,14.095694
082023,38.012558,13.546067
082024,37.727832,13.979287
082025,37.703039,13.598120
082026,37.911107,13.462778
082027,37.996293,14.025381
082028,37.891444,13.825611
082029,37.676185,13.301753
082030,37.877816,13.558069
082031,38.153580,13.120089
082032,37.936160,13.908543
082033,37.740194,13.131616
082034,37.805107,13.335064
082035,38.088282,13.466403
082036,37.758209,14.225904
082037,37.848392,14.172532
082038,38.078752,13.179312
082039,37.676984,13.221607
082040,37.867587,13.418988
082041,37.970288,13.979910
082042,37.909416,14.006152
082043,38.197277,13.245483
082044,38.002192,13.940044
082045,37.744608,13.603644
082046,37.945744,13.415404
082047,37.872285,13.467939
082048,38.022607,13.438834
082049,37.926587,13.179357
082050,38.085941,13.190615
082051,37.836691,13.758111
082052,37.663588,13.384089
082053,38.130028,13.326784
082054,38.023714,13.065665
082055,37.783639,14.128228
082056,37.732315,14.023745
082057,37.963370,13.318812
082058,37.770182,13.967479
082059,37.991289,14.118312
082060,37.745775,13.450367
082061,37.823939,13.167436
082062,37.809153,13.651324
082063,37.935549,13.181305
082064,37.975042,13.179778
082065,37.926242,14.227015
082066,37.970783,13.356473
082067,38.063232,13.517522
082068,37.925415,13.764506
082069,37.783371,13.810071
082070,37.959285,13.739314
082071,38.124842,13.083930
082072,38.150207,13.242015
082073,37.987697,13.619128
082074,38.070760,13.051026
082075,38.707462,13.179770
082076,37.756587,13.819047
082077,37.965206,13.538692
082078,37.787156,13.567793
082079,38.076213,13.440680
082080,37.934109,13.489742
082081,37.869872,13.917218
082082,37.731526,14.116690
083001,37.976223,14.697874
083002,38.044159,15.403591
083003,38.018146,15.424404
083004,37.955657,15.229526
083005,38.128639,15.233817
083006,38.063799,15.070039
083007,38.148144,14.833180
083008,37.865296,14.492419
083009,38.147283,14.758932
083010,38.095401,14.715308
083011,37.977520,14.470372
083012,37.979093,15.279659
083013,37.880436,14.286179
083014,38.071494,14.815467
083015,37.870479,15.261945
083016,38.066664,15.225899
083017,37.872878,14.681845
083018,38.172606,15.329458
083019,38.108191,15.069951
083020,38.116497,14.832124
083021,38.046356,15.367560
083022,37.967812,14.906892
083023,38.006464,15.174234
083024,37.927905,15.312211
083025,37.938273,15.120460
083026,38.064853,14.750972
083027,37.984746,15.325045
083028,38.104961,15.110902
083029,37.862385,15.224082
083030,37.997916,14.795653
083031,37.907505,15.304979
083032,37.827327,15.264284
083033,38.152511,14.921679
083034,37.895234,15.217616
083035,38.140196,15.330423
083036,38.051734,15.432124
083037,38.558565,14.824587
083038,37.891589,15.301586
083039,38.082675,14.962553
083040,37.949165,15.267308
083041,38.556188,14.893844
083042,37.954948,14.757987
083043,38.573518,14.837321
083044,37.925211,15.053081
083045,38.015233,15.329452
083046,38.085449,15.131766
083047,38.159314,15.256145
083048,38.193456,15.516259
083049,38.227108,15.243752
083050,37.999234,14.662651
083051,38.089986,14.749466
083052,37.894587,14.370712
083053,37.910869,15.037873
083054,38.144256,15.382981
083055,37.904594,15.255476
083056,38.119766,14.939153
083057,38.000553,15.027501
083058,37.912980,15.188341
083059,37.991341,14.309991
083060,38.117651,14.784059
083061,38.020156,15.356745
083062,38.029938,15.131963
083063,38.115732,15.040878
083064,38.186440,15.304884
083065,38.001182,15.334158
083066,38.130307,14.995855
083067,37.946229,14.271058
083068,38.154454,14.871416
083069,38.022965,14.923863
083070,37.985835,14.338101
083071,37.932579,15.260064
083072,37.992902,15.371363
083073,38.178705,15.376671
083074,37.945953,15.001953
083075,38.070311,15.177164
083076,38.173988,15.421983
083077,38.182574,15.280415
083078,37.969257,14.625749
083079,38.057428,14.710984
083080,38.155311,15.353639
083081,38.043774,14.964266
083082,38.063900,14.780361
083083,37.927576,14.969910
083084,38.035371,14.640722
083085,37.925299,15.332345
083086,38.096795,15.298110
083087,38.552829,14.862689
083088,38.103245,14.897643
083089,37.962753,15.342828
083090,37.839555,14.696160
083091,37.994881,14.365904
083092,38.191540,15.442940
083093,37.957318,15.335329
083094,38.053120,15.451470
083095,38.088266,14.837015
083096,38.204160,15.393365
083097,37.849785,15.276973
083098,38.201155,15.354698
083099,37.991336,14.836766
083100,38.050881,15.087784
083101,37.989993,14.232371
083102,38.027206,14.881270
083103,38.205131,15.362250
083104,38.197910,15.376924
083105,38.218129,15.457392
083106,38.126247,15.145926
083107,38.052123,14.582503
083108,38.095148,14.691677
084001,37.315959,13.585443
084002,37.543221,13.466643
084003,37.414415,13.613481
084004,37.579976,13.405536
084005,37.619311,13.297061
084006,37.521969,13.321232
084007,37.578767,13.202316
084008,37.254343,13.809764
084009,37.625474,13.691451
084010,37.232171,13.932678
084011,37.370748,13.841861
084012,37.527934,13.622528
084013,37.359242,13.755399
084014,37.423436,13.361773
084015,37.494830,13.413726
084016,37.402019,13.663410
084017,37.318154,13.669182
084018,37.422217,13.687445
084019,37.381860,13.559952
084020,35.611627,12.624063
084021,37.161813,13.910930
084022,37.556031,13.329588
084023,37.614574,12.961396
084024,37.392772,13.348387
084025,37.684126,12.941115
084026,37.277270,13.817337
084027,37.184253,13.760268
084028,37.309533,13.508854
084029,37.398034,13.749428
084030,37.403140,13.532137
084031,37.248643,13.987833
084032,37.313176,13.454131
084033,37.459755,13.295048
084034,37.648177,13.103394
084035,37.512417,13.549449
084036,37.615378,13.649238
084037,37.437240,13.550322
084038,37.689984,13.021942
084039,37.470644,13.529494
084040,37.592902,13.515636
084041,37.543893,13.108507
084042,37.362175,13.382898
084043,37.559694,13.282454
085001,37.565745,13.699966
085002,37.462535,13.787799
085003,37.199638,14.133989
085004,37.478026,13.993890
085005,37.486096,13.705537
085006,37.354588,13.914086
085007,37.105526,14.294551
085008,37.599446,13.893039
085009,37.279393,14.186095
085010,37.461436,13.735721
085011,37.459004,13.826157
085012,37.563069,13.812849
085013,37.147695,14.395359
085014,37.671452,14.055667
085015,37.298601,14.085175
085016,37.505363,13.925930
085017,37.592461,14.095595
085018,37.456238,13.885815
085019,37.312896,14.010403
085020,37.522836,13.735851
085021,37.698859,13.799135
085022,37.641806,13.872450
086001,37.612163,14.535926
086002,37.425729,14.510735
086003,37.565579,14.457330
086004,37.363776,14.195170
086005,37.639184,14.231082
086006,37.569921,14.695735
086007,37.608097,14.756886
086008,37.818489,14.505020
086009,37.528090,14.315301
086010,37.712873,14.530603
086011,37.646196,14.368177
086012,37.749880,14.359630
086013,37.698598,14.458375
086014,37.402720,14.363518
086015,37.395749,14.127828
086016,37.658238,14.650251
086017,37.753366,14.308399
086018,37.765934,14.655976
086019,37.512824,14.391966
086020,37.590252,14.167996
087001,37.595868,15.111012
087002,37.561222,15.153381
087003,37.594640,15.140655
087004,37.632294,15.164327
087005,37.625856,15.117056
087006,37.692094,14.863562
087007,37.553805,14.948819
087008,37.654172,14.884327
087009,37.829332,14.830158
087010,37.818636,15.216118
087011,37.190973,14.501673
087012,37.552669,14.999672
087013,37.515363,14.669654
087014,37.852207,15.101279
087015,37.474673,15.036325
087016,37.788897,15.207036
087017,37.711321,15.165858
087018,37.219281,14.607652
087019,37.550219,15.062048
087020,37.132729,14.688628
087021,37.819054,15.105500
087022,37.805141,14.903764
087023,37.759330,15.164711
087024,37.582605,15.043584
087025,37.288165,14.789630
087026,37.732715,15.101206
087027,37.316522,14.657655
087028,37.324093,14.453491
087029,37.494960,15.007147
087030,37.476295,14.958047
087031,37.661192,15.012804
087032,37.346367,14.761537
087033,37.535895,14.852851
087034,37.639144,15.051998
087035,37.794765,15.113013
087036,37.492635,14.530440
087037,37.442503,14.683193
087038,37.830294,14.854432
087039,37.699734,15.192901
087040,37.286205,14.364391
087041,37.568656,15.098426
087042,37.557729,15.108937
087043,37.276348,14.420977
087044,37.569821,15.026743
087045,37.550351,15.085740
087046,37.760331,15.080290
087047,37.628919,14.896113
087048,37.685966,15.144531
087049,37.302795,14.850032
087050,37.648106,15.071965
087051,37.568167,15.077583
087052,37.579009,15.121050
087053,37.625694,15.094557
087054,37.178933,14.776026
087055,37.699710,15.078159
087056,37.079960,14.566000
087057,37.875591,14.780648
087058,37.657723,14.954462
088001,37.016243,14.448611
088002,37.051870,14.636012
088003,36.976783,14.596737
088004,37.076285,14.809753
088005,36.745191,14.931489
088006,36.883976,14.838793
088007,37.076989,14.734856
088008,36.733520,14.850353
088009,36.917793,14.675056
088010,36.825323,14.527260
088011,36.755450,14.702051
088012,36.953248,14.499609
089001,37.252203,15.174242
089002,36.929193,15.136172
089003,37.153183,14.855635
089004,37.082077,14.863188
089005,37.038243,15.075295
089006,37.258590,14.999842
089007,37.102085,14.949192
089008,37.132685,14.932373
089009,37.083233,15.111749
089010,37.234017,14.876938
089011,37.314112,14.905041
089012,37.206228,15.119461
089013,36.901255,15.032858
089014,36.706762,15.079684
089015,37.070198,14.978280
089016,36.867339,14.910628
089017,37.031743,15.230280
089018,37.103769,15.103372
089019,37.140322,15.035039
089020,36.674903,15.118066
089021,37.145874,15.189876
090001,40.970620,9.025421
090002,40.682580,9.352140
090003,40.592816,8.265193
090004,40.460498,9.028266
090005,40.625226,8.826030
090006,41.106615,9.432333
090007,40.582561,8.665775
090008,40.441043,9.164001
090009,40.772536,9.200521
090010,40.551759,8.678703
090011,40.541294,8.773822
090012,40.417669,9.044240
090013,40.433897,8.843225
090014,40.871084,8.972824
090015,40.524493,8.738842
090016,40.398752,9.003105
090017,40.589070,9.271149
090018,40.482872,9.099583
090019,40.860221,8.856086
090020,40.397110,8.986521
090021,40.928728,9.254210
090022,40.683880,8.643854
090023,40.895377,8.724603
090024,40.493336,8.685169
090025,40.725672,8.848093
090026,40.674004,8.691221
090027,40.445766,8.669000
090028,40.379743,8.991950
090029,40.622556,8.646765
090030,40.466352,8.711597
090031,40.352860,8.997693
090032,40.537889,8.904245
090033,40.584385,8.557421
090034,40.814210,8.845807
090035,41.215117,9.442305
090036,41.072180,9.206568
090037,40.974487,9.191019
090038,40.439012,8.641547
090039,40.784019,8.818339
090040,40.473257,8.556603
090041,40.787046,9.351135
090042,40.547835,8.850442
090043,40.700097,8.619292
090044,40.525389,8.984673
090045,40.485516,9.225751
090046,40.795784,8.758724
090047,40.918092,9.570191
090048,40.650710,8.383792
090049,40.739876,9.093641
090050,40.752639,8.657025
090051,40.651852,8.603631
090052,40.631906,8.943765
090053,40.406896,8.577269
090054,41.181183,9.347171
090055,40.580279,9.125497
090056,40.834482,8.950002
090057,40.681960,8.752594
090058,40.959442,8.296772
090059,40.364445,8.650809
090060,40.564776,8.438175
090061,40.486339,8.580538
090062,41.102195,9.117281
090063,41.226076,9.230943
090064,40.750326,8.377083
090065,40.874460,8.814297
090066,40.367543,8.717784
090067,40.797974,8.622719
090068,40.593377,8.733360
090069,40.819268,8.575943
090070,40.981356,9.142452
090071,40.521965,8.671051
090072,40.666124,8.568394
090073,40.501955,8.798220
090074,41.026978,8.956071
090075,40.747447,9.001532
090076,40.633451,8.465706
090077,40.657465,8.540327
090078,40.480223,8.494655
090079,40.917564,8.815240
090080,40.915060,9.344499
090081,40.953189,8.873304
090082,40.922518,8.938760
090083,40.988058,9.584794
090084,40.845771,9.568752
090085,40.965987,9.315711
090086,40.856062,8.707762
090087,40.892587,8.874405
090088,40.789993,8.943565
090089,40.902725,8.220973
090090,40.708489,9.498301
090091,40.701634,9.711330
090092,40.812023,9.676551
091001,39.940043,9.192067
091002,39.890849,9.441992
091003,39.974549,9.070988
091004,40.085648,9.052843
091005,39.840033,9.654593
091006,40.103895,9.644833
091007,39.970535,9.159961
091008,40.253774,8.818308
091009,40.564682,9.410662
091010,40.319781,8.950272
091011,40.212132,8.746161
091012,40.301598,8.826963
091016,40.019265,9.252409
091017,40.321723,9.540505
091018,40.236752,8.889777
091019,39.901709,9.574472
091024,40.092366,9.283337
091025,39.875317,9.184107
091026,39.833333,9.525047
091027,40.382554,9.589948
091028,40.155411,9.221301
091031,39.951399,9.657095
091032,39.885308,9.581341
091033,40.464218,9.648405
091035,39.728429,9.550984
091037,39.788664,9.571906
